"Group_Type","Delegation","Honorific","Person_Name","Job_Title","Division","Affiliation","Virtual","Year","Meeting","Location","Female","IGO","NGO","Observer","Party","IO","Delegation_COW","Delegation_ISO"
"Specialized agencies and related organizations","World Meteorological Organization (Wmo)","Ms","Sally Swing Shelley","Special Adviser to the Secretary- General on Public Awareness",NA,NA,0,1992,"INC 5","New York",1,0,0,0,0,1,NA,NA
"Specialized agencies and related organizations","International Atomic Energy Agency (Iaea)","Mr","Berhanykun Andemicael","Representative of the Director General to the United Nations New York",NA,NA,0,1992,"INC 5","New York",0,0,0,0,0,1,NA,NA
"Intergovernmental organizations","Asian-African Legal Consultative Committee (Aalcc)","HE Mr","K. Bhagwat-Singh","Ambassador Extraordinary and Plenipotentiary Permanent Observer to the United Nations New York",NA,NA,0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","Asian-African Legal Consultative Committee (Aalcc)","Mr","P.k. Jha","Director",NA,NA,0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","Caribbean Meteorological Organization (Cmo)","Mr","Naresh Singh","Executive Director",NA,"Caribbean Environmental Health Institute",0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","European Economic Community (Eec)","Mr","Jorgen Henningsen","Director",NA,"Environment Quality and Natural Resources",0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","European Economic Community (Eec)","Mr","Brian Mcdonald","Counsellor",NA,"Delegation of the Commission of the European Communities to the UN New York",0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","European Economic Community (Eec)","Ms","Lisbeth Dissing","Counsellor",NA,"Commission of the European Communities",0,1992,"INC 5","New York",1,1,0,0,0,0,NA,NA
"Intergovernmental organizations","European Economic Community (Eec)","Mr","Ingolf Pernice","Counsellor","(Legal Service)","Commission of the European Communities",0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","European Economic Community (Eec)","Mr","Gilbert Dubois",NA,NA,"Delegation of the Commission of the European Communities to the UN New York",0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","European Economic Community (Eec)","Ms","Dolores Carrillo",NA,"Directorate- General for Environment",NA,0,1992,"INC 5","New York",1,1,0,0,0,0,NA,NA
"Intergovernmental organizations","Opec Fund for International Development","Mr","Abdelkader Benamara","Director of Research and Information",NA,NA,0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","Organization for Economic Co-Operation and Development","Ms","Connie Smyser","Head of Division","Special Adviser on Environment","International Energy Agency",0,1992,"INC 5","New York",1,1,0,0,0,0,NA,NA
"Intergovernmental organizations","Organization of The Petroleum Exporting Countries (Opec)","Mr","S. Al-Fathi","Head","Energy Studies Department",NA,0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Intergovernmental organizations","South Pacific Regional Environment Programme (Sprep)","Mr","Chalapan Kaluwin",NA,NA,NA,0,1992,"INC 5","New York",0,1,0,0,0,0,NA,NA
"Non-governmental organizations","Alliance for Responsible Cfc Policy","Mr","David J. Stirpe",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Alliance To Save Energy","Mr","William A",NA,NA,"NITZE",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Alliance To Save Energy","Ms","Mary Ann Gourlay",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","American Gas Association","Mr","Louis Aboud",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Ancient Forest International","Ms","Marda Mayo",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Association of American Railroads","Mr","George S. Whaley",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Australian Conservation Foundation (Green Youth Action)","Mr","Daniel Kennedy",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Brazilian Ngos Foru for Unced - 92","Mr","Rubens Harry Born",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Brazilian Ngos Foru for Unced - 92","Mr","Waldemar Rodrigues",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Center for Clean Air Policy","Mr","Ned Helme",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Center for The Environment-Cornell University","Mr","Tom Drennen",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Center for The Environment-Cornell University","Ms","Carol Bloomgarten",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Center for The Environment-Cornell University","Mr","Jason Patlis",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Center for Global Change","Ms","Pamela Wexler",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Centre for Science and Environment","Ms","Anjani Khanna",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Ms","Annie Bonnin Roncerel",NA,NA,"Climate Network - Europe",0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Toni Vidan",NA,NA,"Zelena Akcuta Zagreb",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Ms","Maritza Fortes",NA,NA,"Instituto de Ecologia Politica",0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Ralph E. Hallo",NA,NA,"Stichting Natuur en Milieu-SNM",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Masse Lo",NA,"Environmental Development Action in the Third World","ENDA",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Gilbert Arum",NA,NA,"Kenya Energy and Environment Organizations",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Agus Sari",NA,NA,"Indonesian Environmental Forum - WALHI",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Ms","Anna Maria S. Torres",NA,NA,"Haribon Foundation/Green Forum - Philippines",0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Atiq Rahman",NA,"Bangladesh Centre for Advanced Studies",NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Gerardo Alatorre Frenk",NA,NA,"Mexican Civil Society Forum for Rio '92",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Philip Hurst",NA,NA,"Climate Action Network UK",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Alister Sieghart",NA,NA,"Climate Action Network UK",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Mr","Richard Elen",NA,NA,"Climate Action Network UK",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Action Network","Ms","Oreoluwa Salau",NA,"Nigerian Environmental Study Action Team",NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Council","Mr","Donald H. Pearlman",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Council","Mr","L. Ray Harry",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Council","Mr","Glen Kundert",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Council","Mr","J. Robert Minter",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Climate Council","Mr","Stephan K. Small",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Cousteau Society","Mr","Richard Schwabacher",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Edison Electric Institute","Mr","Robert Beck",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Edison Electric Institute","Mr","William Fang",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Edison Electric Institute","Mr","Robert Aiken",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental and Energy Study Institute","Ms","Carol Werner",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental and Energy Study Institute","Ms","Karen Schmidt",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Mr","Scott Hajost",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Mr","Michael Oppenheimer",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Mr","Jim Tripp",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Ms","Alice Leblanc",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Mr","Navrosh Dubash",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Mr","Rod Fujita",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Ms","Deborah Good",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Environmental Defense Fund","Mr","Charles Wurster",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Federation of Electric Power Companies","Mr","Ryohei Shirai",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Pro-Sierra Nevada Foundation of Santa Marta","Sra","Rosario Ortiz Quijano",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Friends of The Earth - International","Ms","Fiona Weir",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Friends of The Earth - International","Mr","Robert Hornung",NA,NA,"Friends of the Earth - Canada",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Friends of The Earth - International","Mr","Douglas Fifi Korsah-Brown",NA,NA,"Friends of the Earth Ghana",0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Global Climate Coalition","Mr","John Shlaes",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Global Climate Coalition","Mr","Gordon Fry",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Global Climate Coalition","Mr","Mark Nelson",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Global Climate Coalition","Mr","Robert Mcfadden",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Global Coral Reef Alliance","Mr","Thomas J. Goreau",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Greenpeace International","Mr","Paul Hohnen",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Greenpeace International","Mr","Jeremy Leggett",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Greenpeace International","Mr","Hans Altevogt",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Greenpeace International","Ms","Cindy Baxter",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Institute for International Economics","Mr","William R. Cline",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Institute for International Economics","Mr","Wasseem Noor",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Institute for International Economics","Mr","Chang-Tai Hsieh",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Institute for International Studies","Mr","Thomas Charles Heller",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Institute for International Studies","Mr","Daniel Rubenstein",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Institute for International Studies","Mr","Richard Schuler",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","International Chamber of Commerce","Mr","William J. Stibravy",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","International Council of Environmental Law","Mr","Sebastian Oberthuer",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","International Organization of Motor Vehicle Manufacturers","Mr","John Shiller",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Conservation Association","Mr","Brian Flannery",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Conservation Association","Mr","Terry Yosie",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Conservation Association","Mr","John Lemlin",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Conservation Association","Mr","F. Mangelsdorf",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","International Task Force","Mr","Michael Strauss",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Association of Manufacturers","Mr","John Cohen",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Audubon Society","Ms","Susan Devico",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Audubon Society","Mr","Brooks Yeager",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Audubon Society","Mr","Ken Snyder",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Coal Association","Ms","Constance D. Holmes",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Coal Association","Mr","John Grasser",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Coal Association","Mr","Rob Long",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Coal Association","Mr","Mark Landress",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Rural Electric Cooperative Association","Mr","Bob Bryant",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Rural Electric Cooperative Association","Mr","Chris Hauck",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Rural Electric Cooperative Association","Mr","Rob Cromartie",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Rural Electric Cooperative Association","Mr","Lloyd Ernst",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","National Rural Electric Cooperative Association","Mr","Rae Cronmiller",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Natural Resources Defense Council","Mr","S Jacob Scherr",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Natural Resources Defense Council","Mr","David Doniger",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Natural Resources Defense Council","Ms","Liz Barratt-Brown",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Natural Resources Defense Council","Mr","Daniel Lashof",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Natural Resources Defense Council","Ms","Sarah Silver",NA,NA,NA,0,1992,"INC 5","New York",1,0,1,0,0,0,NA,NA
"Non-governmental organizations","Natural Resources Defense Council","Mr","Kevin Jones",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Rainforest Regeneration Institute","Mr","Robert L. Randall",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
"Non-governmental organizations","Royal Institute of International Affairs","Mr","Michael Grubb",NA,NA,NA,0,1992,"INC 5","New York",0,0,1,0,0,0,NA,NA
